minutes_roll_3,api_shots_total_roll_3,threat_roll_5,element,value,assists_roll_5,bonus_roll_3,goals_conceded_roll_5,ict_index_roll_5,threat_roll_3,influence_roll_5,total_points_roll_5,api_minutes_roll_5,next_was_home,api_minutes_roll_3,ict_index_roll_3,goals_scored_roll_5,api_key_passes_roll_5,api_goals_roll_3,total_points_roll_3,round,api_goals_roll_5,minutes_roll_5,assists_roll_3,influence_roll_3,api_shots_on_roll_3,api_key_passes_roll_3,goals_conceded_roll_3,api_assists_roll_3,bps_roll_3,goals_scored_roll_3,api_assists_roll_5,api_shots_total_roll_5,api_shots_on_roll_5,bonus_roll_5,bps_roll_5,next_opponent_strength,target_points
90.0,1.0,34.0,625,60,0.0,0.0,3.0,4.9,34.0,0.8,2.0,90.0,True,90.0,4.9,0.0,1.0,0.0,2.0,1,0.0,90.0,0.0,0.8,1.0,1.0,3.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,3.0,1.0
67.5,0.5,18.0,625,60,0.0,0.0,3.0,3.1500000000000004,18.0,1.0,1.5,67.5,False,67.5,3.1500000000000004,0.0,1.0,0.0,1.5,2,0.0,67.5,0.0,1.0,0.5,1.0,3.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,3.0,2.0
66.0,1.3333333333333333,22.333333333333332,625,59,0.0,0.0,2.0,3.3666666666666667,22.333333333333332,2.6666666666666665,1.6666666666666667,66.33333333333333,True,66.33333333333333,3.3666666666666667,0.0,0.6666666666666666,0.0,1.6666666666666667,3,0.0,66.0,0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,2.0,0.0,2.6666666666666665,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,3.0,0.0
36.0,1.0,16.75,625,58,0.0,0.0,1.5,2.525,11.0,2.0,1.25,49.75,True,36.333333333333336,1.7333333333333332,0.0,0.5,0.0,1.0,4,0.0,49.5,0.0,2.4,0.3333333333333333,0.3333333333333333,1.0,0.0,3.0,0.0,0.0,1.0,0.5,0.0,2.0,3.0,1.0
31.333333333333332,1.0,13.8,625,58,0.0,0.0,1.4,2.2600000000000002,11.0,1.6,1.2,46.0,False,31.666666666666668,1.6666666666666667,0.0,0.6,0.0,1.0,5,0.0,45.8,0.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.3333333333333335,0.0,0.0,0.8,0.4,0.0,1.8,3.0,2.0
40.333333333333336,0.6666666666666666,16.4,625,57,0.0,0.0,1.0,3.2600000000000002,16.333333333333332,4.8,1.2,45.8,False,40.0,3.7000000000000006,0.0,1.0,0.0,1.0,6,0.0,45.8,0.0,5.6000000000000005,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,4.666666666666667,0.0,0.0,1.0,0.4,0.0,4.6,5.0,2.0
60.333333333333336,1.0,17.8,625,57,0.0,0.0,0.6,3.12,19.333333333333332,4.5600000000000005,1.4,49.0,True,60.333333333333336,3.933333333333333,0.0,0.8,0.0,1.6666666666666667,7,0.0,48.8,0.0,5.6000000000000005,0.3333333333333333,1.3333333333333333,1.0,0.0,5.0,0.0,0.0,1.2,0.4,0.0,4.2,3.0,0.0
50.0,1.0,11.6,625,57,0.0,0.0,0.6,2.3600000000000003,18.666666666666668,3.3600000000000003,1.0,36.2,False,50.0,3.533333333333333,0.0,0.8,0.0,1.3333333333333333,8,0.0,36.2,0.0,5.6000000000000005,0.3333333333333333,1.0,0.6666666666666666,0.0,4.666666666666667,0.0,0.0,0.6,0.2,0.0,3.0,3.0,0.0
20.0,0.3333333333333333,11.6,625,56,0.0,0.0,0.6,2.3600000000000003,3.0,3.3600000000000003,1.0,36.2,True,20.333333333333332,0.2333333333333333,0.0,0.8,0.0,0.6666666666666666,9,0.0,36.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6,0.2,0.0,3.0,3.0,0.0
0.0,0.0,11.2,625,56,0.0,0.0,0.4,2.12,0.0,3.3600000000000003,0.8,30.0,True,0.0,0.0,0.0,0.6,0.0,0.0,10,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,2.8,3.0,0.0
0.0,0.0,1.8,625,56,0.0,0.0,0.2,0.13999999999999999,0.0,0.0,0.4,12.2,False,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,3.0,1.0
0.0,0.0,0.0,626,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,626,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,626,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,626,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,626,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,626,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
9.666666666666666,0.3333333333333333,1.4,626,44,0.0,0.0,0.2,0.16,2.3333333333333335,0.24,0.2,5.8,True,9.666666666666666,0.26666666666666666,0.0,0.0,0.0,0.3333333333333333,7,0.0,5.8,0.0,0.39999999999999997,0.0,0.0,0.3333333333333333,0.0,-0.6666666666666666,0.0,0.0,0.2,0.0,0.0,-0.4,3.0,1.0
19.333333333333332,0.3333333333333333,1.4,626,44,0.0,0.0,0.4,0.16,2.3333333333333335,0.24,0.4,11.6,False,19.333333333333332,0.26666666666666666,0.0,0.0,0.0,0.6666666666666666,8,0.0,11.6,0.0,0.39999999999999997,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.0,0.0
19.333333333333332,0.3333333333333333,1.4,626,44,0.0,0.0,0.4,0.16,2.3333333333333335,0.24,0.4,11.6,True,19.333333333333332,0.26666666666666666,0.0,0.0,0.0,0.6666666666666666,9,0.0,11.6,0.0,0.39999999999999997,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.0,0.0
9.666666666666666,0.0,1.4,626,44,0.0,0.0,0.4,0.16,0.0,0.24,0.4,11.6,True,9.666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,10,0.0,11.6,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,3.0,0.0
0.0,0.0,1.4,626,44,0.0,0.0,0.4,0.16,0.0,0.24,0.4,11.6,False,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.0,0.0
81.0,3.0,45.0,654,65,0.0,0.0,4.0,5.8,45.0,11.0,2.0,82.0,False,82.0,5.8,0.0,0.0,0.0,2.0,1,0.0,81.0,0.0,11.0,2.0,0.0,4.0,0.0,8.0,0.0,0.0,3.0,2.0,0.0,8.0,3.0,2.0
79.0,2.0,34.0,654,65,0.0,0.0,2.5,4.4,34.0,7.1,2.0,80.0,True,80.0,4.4,0.0,0.0,0.0,2.0,2,0.0,79.0,0.0,7.1,1.5,0.0,2.5,0.0,6.0,0.0,0.0,2.0,1.5,0.0,6.0,3.0,0.0
52.666666666666664,1.3333333333333333,22.666666666666668,654,65,0.0,0.0,1.6666666666666667,2.9333333333333336,22.666666666666668,4.733333333333333,1.3333333333333333,53.333333333333336,False,53.333333333333336,2.9333333333333336,0.0,0.0,0.0,1.3333333333333333,3,0.0,52.666666666666664,0.0,4.733333333333333,1.0,0.0,1.6666666666666667,0.0,4.0,0.0,0.0,1.3333333333333333,1.0,0.0,4.0,3.0,0.0
25.666666666666668,0.3333333333333333,17.0,654,64,0.0,0.0,1.25,2.2,7.666666666666667,3.55,1.0,40.0,True,26.0,1.0,0.0,0.0,0.0,0.6666666666666666,4,0.0,39.5,0.0,1.0666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,1.0,0.75,0.0,3.0,3.0,1.0
15.0,0.3333333333333333,15.6,654,64,0.0,0.0,1.0,1.94,3.3333333333333335,2.84,1.0,41.0,False,15.0,0.3,0.0,0.0,0.0,0.3333333333333333,5,0.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6,0.0,2.8,3.0,2.0
42.666666666666664,0.6666666666666666,8.8,654,64,0.0,0.0,0.2,1.06,7.0,0.9600000000000002,1.0,41.4,True,43.0,0.7666666666666666,0.0,0.0,0.0,1.0,6,0.0,41.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.6,0.2,0.0,2.4,3.0,2.0
68.0,1.0,5.0,654,64,0.0,0.0,0.0,0.58,8.333333333333334,0.36,1.0,41.0,False,68.33333333333333,0.9666666666666667,0.0,0.0,0.0,1.6666666666666667,7,0.0,40.8,0.0,0.6,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.6,0.0,0.0,2.2,3.0,2.0
83.0,0.6666666666666666,7.0,654,64,0.0,0.0,0.4,1.3,8.333333333333334,1.08,1.4,59.0,True,83.33333333333333,1.8666666666666665,0.0,0.4,0.0,2.0,8,0.0,58.8,0.0,1.8,0.0,0.6666666666666666,0.6666666666666666,0.0,4.666666666666667,0.0,0.0,0.6,0.0,0.0,3.2,3.0,6.0
85.33333333333333,1.0,15.8,654,64,0.0,0.0,1.0,3.2600000000000002,19.333333333333332,9.0,2.6,77.0,False,85.33333333333333,4.666666666666667,0.2,0.6,0.3333333333333333,3.3333333333333335,9,0.2,76.8,0.0,14.466666666666667,0.6666666666666666,1.0,1.6666666666666667,0.0,10.333333333333334,0.3333333333333333,0.0,1.0,0.4,0.0,7.8,3.0,2.0
85.0,0.6666666666666666,15.4,654,64,0.0,0.0,1.6,3.4799999999999995,20.666666666666668,9.120000000000001,2.8,83.2,False,85.33333333333333,5.133333333333334,0.2,0.8,0.3333333333333333,3.3333333333333335,10,0.2,82.8,0.0,14.6,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.0,10.333333333333334,0.3333333333333333,0.0,0.8,0.4,0.0,8.0,3.0,2.0
85.0,1.0,14.8,654,63,0.0,0.0,2.2,3.4400000000000004,20.0,8.92,2.8,84.4,True,85.33333333333333,4.333333333333333,0.2,0.8,0.3333333333333333,3.3333333333333335,11,0.2,84.2,0.0,13.600000000000001,0.6666666666666666,0.6666666666666666,3.0,0.0,10.666666666666666,0.3333333333333333,0.0,0.8,0.4,0.0,8.0,3.0,2.0
0.0,0.0,0.0,655,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,655,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,655,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,655,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,655,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,655,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,655,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,655,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,655,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,655,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,655,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,656,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,656,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
4.666666666666667,0.0,0.6666666666666666,656,49,0.0,0.0,0.0,0.2333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.666666666666667,False,4.666666666666667,0.2333333333333333,0.0,0.0,0.0,0.3333333333333333,3,0.0,4.666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0
4.666666666666667,0.0,0.5,656,49,0.0,0.0,0.0,0.175,0.6666666666666666,0.25,0.25,3.5,True,4.666666666666667,0.2333333333333333,0.0,0.0,0.0,0.3333333333333333,4,0.0,3.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0
4.666666666666667,0.0,0.4,656,49,0.0,0.0,0.0,0.13999999999999999,0.6666666666666666,0.2,0.2,2.8,False,4.666666666666667,0.2333333333333333,0.0,0.0,0.0,0.3333333333333333,5,0.0,2.8,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0
0.0,0.0,0.4,656,49,0.0,0.0,0.0,0.13999999999999999,0.0,0.2,0.2,2.8,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0
0.0,0.0,0.4,656,49,0.0,0.0,0.0,0.13999999999999999,0.0,0.2,0.2,2.8,False,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0
0.0,0.0,0.0,656,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,656,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,656,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,656,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,657,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,658,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
71.0,4.0,37.0,661,85,1.0,2.0,1.0,11.4,37.0,52.8,11.0,72.0,False,72.0,11.4,1.0,2.0,1.0,11.0,1,1.0,71.0,1.0,52.8,2.0,2.0,1.0,1.0,37.0,1.0,1.0,4.0,2.0,2.0,37.0,3.0,9.0
75.0,2.5,30.0,661,86,0.5,2.5,1.0,9.95,30.0,46.3,10.0,76.0,True,76.0,9.95,1.0,2.0,1.0,10.0,2,1.0,75.0,0.5,46.3,1.5,2.0,1.0,0.5,35.0,1.0,0.5,2.5,1.5,2.5,35.0,5.0,2.0
76.0,1.6666666666666667,20.666666666666668,661,87,0.3333333333333333,1.6666666666666667,0.6666666666666666,6.733333333333333,20.666666666666668,30.933333333333334,7.333333333333333,77.0,False,77.0,6.733333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,7.333333333333333,3,0.6666666666666666,76.0,0.3333333333333333,30.933333333333334,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,24.333333333333332,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,24.333333333333332,3.0,2.0
76.0,0.6666666666666666,18.0,661,88,0.25,1.0,0.5,5.425,11.666666666666666,23.849999999999998,6.0,75.75,True,77.0,3.4333333333333336,0.5,1.0,0.3333333333333333,4.333333333333333,4,0.5,74.75,0.0,14.199999999999998,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,14.666666666666666,0.3333333333333333,0.25,1.5,0.75,1.25,20.25,3.0,8.0
71.66666666666667,0.6666666666666666,19.0,661,88,0.2,0.6666666666666666,0.6,5.88,11.666666666666666,29.559999999999995,6.4,74.0,False,72.66666666666667,3.1666666666666665,0.6,0.8,0.3333333333333333,4.0,5,0.6,73.0,0.0,18.4,0.3333333333333333,0.0,0.3333333333333333,0.0,16.666666666666668,0.3333333333333333,0.2,1.4,0.8,1.4,24.0,3.0,0.0
45.666666666666664,0.6666666666666666,11.6,661,87,0.0,0.6666666666666666,0.4,3.6,11.0,19.0,4.2,59.6,False,46.333333333333336,3.0666666666666664,0.4,0.4,0.3333333333333333,3.3333333333333335,6,0.4,58.8,0.0,18.333333333333332,0.3333333333333333,0.0,0.3333333333333333,0.0,15.666666666666666,0.3333333333333333,0.0,0.6,0.4,1.0,16.6,3.0,1.0
27.333333333333332,0.3333333333333333,8.0,661,87,0.0,0.6666666666666666,0.4,2.08,9.333333333333334,11.76,2.6,46.8,True,27.666666666666668,2.8666666666666667,0.2,0.0,0.3333333333333333,3.0,7,0.2,46.2,0.0,18.666666666666668,0.3333333333333333,0.0,0.6666666666666666,0.0,14.0,0.3333333333333333,0.0,0.4,0.2,0.4,10.6,3.0,1.0
14.666666666666666,0.6666666666666666,9.8,661,87,0.0,0.0,0.6,2.2,5.333333333333333,11.719999999999999,2.4,36.6,False,14.666666666666666,0.6,0.2,0.0,0.0,0.6666666666666666,8,0.2,36.2,0.0,1.2,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.8,0.2,0.4,9.8,3.0,2.0
